Tiempo,Corriente,T° Retorno,T° socket Linner,T° Excéntrica,T° Alimentación,T° Desc. C. Eje,Salto Anillo A,Salto Anillo B,Salto Anillo C,Salto Anillo D,Nivel Taza,Setting,Pesómetro
2018-12-14 03:50:00,55.34682846069336,43.10078430175781,38.34534454345703,40.0,39.44511795043945,38.11699295043945,9.1796875,22.072265625,6.9296875,5.0,0.0073242262005805,37.0,2289.43115234375
2018-12-14 04:00:00,55.79109191894531,43.7880859375,39.07723999023438,40.0,40.05771636962891,38.724609375,9.017578125,21.56640625,6.9296875,5.0,20.02116012573242,37.0,2279.37548828125
2018-12-14 04:10:00,62.7285041809082,44.2529296875,39.5698356628418,40.0,40.58066558837891,39.19609451293945,9.16796875,22.4296875,7.060546875,5.0,0.0073242196813225,37.0,2291.33154296875
2018-12-14 04:20:00,61.11120223999023,44.61484527587891,39.95187377929688,40.0,40.88945388793945,39.61777496337891,8.630859375,20.810546875,7.146484375,5.0,17.71174621582031,37.0,2298.7490234375
2018-12-14 04:30:00,60.16558074951172,44.85722732543945,40.06662750244141,40.0,40.60722732543945,39.78711318969727,9.119140625,22.107421875,7.013671875,5.0,20.43701553344727,37.0,2250.42626953125
2018-12-14 04:40:00,63.44762802124023,41.65644836425781,37.32937240600586,40.0,35.21171951293945,38.62168121337891,9.357421875,21.701171875,7.068359375,5.0,0.0073242178186774,37.0,2240.55908203125
2018-12-14 04:50:00,63.19166564941406,40.14238739013672,35.98733520507812,40.0,33.77070617675781,37.36494445800781,9.521484375,22.36328125,7.23046875,5.0,0.0077769192866981,37.0,2351.513671875
2018-12-14 05:00:00,68.17478942871094,39.31894683837891,35.00074768066406,40.0,33.24609375,36.38711166381836,9.064453125,22.76953125,6.91796875,5.0,0.0120385503396391,37.0,2344.439697265625
2018-12-14 05:10:00,62.81135940551758,39.80703353881836,35.68505859375,40.0,35.60683822631836,36.14970779418945,8.8359375,21.779296875,7.076171875,5.0,0.0074058179743587,37.0,2244.179931640625
2018-12-14 05:20:00,57.08123779296875,42.03496551513672,37.10406494140625,40.0,38.06718826293945,37.04453277587891,8.48828125,21.546875,6.859375,5.0,0.0073242196813225,37.0,2255.744873046875
2018-12-14 05:30:00,58.16463851928711,42.98789215087891,38.22919464111328,40.0,39.24589920043945,37.8115234375,8.73046875,21.1796875,7.025390625,5.0,0.0072018806822597,37.0,2264.3818359375
2018-12-14 05:40:00,54.10078811645508,43.44277572631836,38.62382888793945,40.0,39.50820541381836,38.28633117675781,8.44921875,20.490234375,6.634765625,5.0,0.0065826345235109,37.0,2252.70849609375
2018-12-14 05:50:00,55.66609191894531,44.07363510131836,39.2465705871582,40.0,40.42129135131836,38.7744140625,8.3359375,20.431640625,7.029296875,5.0,0.0070538166910409,37.0,2211.81005859375
2018-12-14 06:00:00,53.82199478149414,44.51523590087891,39.65240097045898,40.0,40.81308746337891,39.22929763793945,8.212890625,20.466796875,6.982421875,5.0,0.0069017047062516,37.0,2205.75390625
2018-12-14 06:10:00,51.85168838500977,44.84726715087891,39.825927734375,40.0,41.00234603881836,39.52812576293945,7.650390625,19.828125,6.27734375,5.0,0.0064834258519113,37.0,2164.19970703125
2018-12-14 06:20:00,50.38882064819336,42.16445541381836,37.41753387451172,40.0,35.97705459594727,38.57685852050781,7.677734375,19.78515625,6.34375,5.0,0.0071114795282483,37.0,2166.163818359375
2018-12-14 06:30:00,50.29400253295898,40.36484527587891,35.69765472412109,40.0,34.02968978881836,37.18398666381836,7.697265625,19.908203125,6.244140625,5.0,0.0067948158830404,37.0,2277.68310546875
2018-12-14 06:40:00,57.07712173461914,39.43515777587891,34.80902481079102,40.0,33.39218902587891,36.18789291381836,8.3515625,21.224609375,6.115234375,5.0,0.0067067602649331,37.0,2242.8681640625
2018-12-14 06:50:00,59.13187789916992,39.44512176513672,35.27013397216797,40.0,35.01914215087891,35.89238739013672,8.42578125,20.533203125,6.513671875,5.0,0.0070557361468672,37.0,2253.154296875
2018-12-14 07:00:00,59.8506965637207,41.6962890625,37.01730346679688,40.0,37.83144760131836,36.71250152587891,8.875,21.701171875,7.19921875,5.0,0.0073237014003098,37.0,2312.5732421875
2018-12-14 07:10:00,55.89844512939453,42.90488433837891,38.07246017456055,40.0,39.03008270263672,37.61562728881836,8.681640625,21.5390625,6.654296875,5.0,0.0071607721038162,37.0,2445.724609375
2018-12-14 07:20:00,56.80691146850586,43.47597885131836,38.76937103271484,40.0,39.80039215087891,38.21660614013672,8.38671875,22.115234375,7.072265625,5.0,1.13460648059845,37.0,2450.245361328125
2018-12-14 07:30:00,53.89262390136719,44.04375076293945,39.08143997192383,40.0,40.19219207763672,38.67812728881836,7.697265625,19.35546875,6.533203125,5.0,0.0073242727667093,37.0,2299.89111328125
2018-12-14 07:40:00,51.00561904907227,44.34258270263672,39.29274749755859,40.0,40.44121551513672,39.05996322631836,7.662109375,19.638671875,6.697265625,5.0,0.0073242196813225,37.0,2290.3837890625
2018-12-14 07:50:00,55.32473373413086,44.68125152587891,39.78744506835938,40.0,40.87949371337891,39.46836090087891,8.208984375,20.095703125,6.84765625,5.0,0.0073242196813225,37.0,2270.20556640625
2018-12-14 08:00:00,53.31789016723633,44.89043426513672,39.89519882202148,40.0,40.31005859375,39.58789443969727,7.99609375,19.8515625,6.265625,5.0,0.0090140551328659,37.0,2281.124267578125
2018-12-14 08:10:00,56.81544494628906,41.80586242675781,37.20342254638672,40.0,35.89404296875,38.38594055175781,7.61328125,20.1328125,6.453125,5.0,0.0101208565756678,37.0,2288.92578125
2018-12-14 08:20:00,52.84146118164062,40.8330078125,35.98593521118164,40.0,34.97597885131836,37.33506011962891,7.693359375,19.0234375,6.484375,5.0,21.45396041870117,37.0,2266.40771484375
2018-12-14 08:30:00,52.14185333251953,40.17226791381836,35.40167999267578,40.0,34.65390777587891,36.72910308837891,7.88671875,19.71484375,6.623046875,5.0,0.01121377479285,37.0,2267.89306640625
2018-12-14 08:40:00,48.53681945800781,40.07598114013672,35.08960723876953,40.0,34.83984756469727,36.2841796875,7.8828125,19.228515625,6.3359375,5.0,0.039492167532444,37.0,2278.62841796875
2018-12-14 08:50:00,49.93812942504883,40.03945541381836,35.199462890625,40.0,35.13535308837891,36.2177734375,8.240234375,19.8515625,6.498046875,5.0,0.0146484356373548,37.0,2312.407958984375
2018-12-14 09:00:00,50.54854583740234,40.07597732543945,35.34290313720703,40.0,35.05898666381836,36.26758193969727,7.97265625,19.33203125,6.28515625,5.0,0.0146484393626451,37.0,2395.78369140625
2018-12-14 09:10:00,58.9302864074707,39.84687805175781,35.42337036132812,40.0,34.83984375,36.29414367675781,8.84375,20.865234375,7.072265625,5.0,11.86871719360352,37.0,2396.33544921875
2018-12-14 09:20:00,55.46081161499023,39.78379058837891,35.41777420043945,40.0,34.74023818969727,36.25429916381836,8.208984375,20.900390625,6.583984375,5.0,0.0146713536232709,37.0,2320.183349609375
2018-12-14 09:30:00,52.38427734375,39.79707336425781,35.24844360351562,40.0,34.91953277587891,36.1845703125,8.083984375,20.029296875,6.638671875,5.0,0.1704361736774445,37.0,2334.3583984375
2018-12-14 09:40:00,56.87868118286133,39.72402572631836,35.15188598632812,40.0,34.8232421875,36.05176162719727,7.9140625,18.626953125,6.154296875,5.0,12.18117618560791,37.0,2298.814697265625
2018-12-14 09:50:00,48.11427688598633,39.71074676513672,35.00634384155273,40.0,34.80332183837891,36.02851867675781,7.779296875,17.912109375,6.197265625,5.0,0.0192194022238254,37.0,2291.2138671875
2018-12-14 10:00:00,53.53464889526367,39.84355545043945,35.17707061767578,40.0,35.04902648925781,36.08994293212891,8.228515625,19.126953125,6.30859375,5.0,0.0195312462747097,37.0,2277.797119140625
2018-12-14 10:10:00,54.47455215454102,40.00957107543945,35.48214721679688,40.0,35.45078277587891,36.30078506469727,8.193359375,19.638671875,6.39453125,5.0,0.0195312537252903,37.0,2275.0390625
2018-12-14 10:20:00,58.08272171020508,40.18222808837891,35.62348556518555,40.0,35.53379058837891,36.43691635131836,7.890625,19.525390625,6.712890625,5.0,17.56482696533203,37.0,2290.36376953125
2018-12-14 10:30:00,50.47727584838867,40.22539138793945,35.69905471801758,40.0,35.70976638793945,36.56972885131836,7.767578125,19.677734375,5.9921875,5.0,0.0199911706149578,37.0,2256.74462890625
2018-12-14 10:40:00,53.88674163818359,40.35488510131836,35.72564697265625,40.0,35.81601715087891,36.70254135131836,8.197265625,20.052734375,6.572265625,5.0,0.3434017300605774,37.0,2354.16943359375
2018-12-14 10:50:00,62.0418815612793,40.52090072631836,36.09088897705078,40.0,36.13808822631836,36.91504287719727,8.73046875,20.470703125,7.017578125,5.0,0.0240571927279233,37.0,2396.21337890625
2018-12-14 11:00:00,62.7949104309082,40.73007965087891,36.44424438476562,40.0,36.19453430175781,37.22714996337891,8.46875,21.015625,6.994140625,5.0,0.0244140475988388,37.0,2394.576416015625
2018-12-14 11:10:00,62.28756713867188,40.96250152587891,36.82558441162109,40.0,36.42695617675781,37.45293045043945,9.171875,22.212890625,7.095703125,5.0,0.0241829100996255,37.0,2460.634765625
2018-12-14 11:20:00,59.71133422851562,41.14844131469727,36.75001525878906,40.0,36.71914291381836,37.53261947631836,8.83984375,21.662109375,7.19140625,5.0,0.0237137991935014,37.0,2292.5517578125
